,original_person,original_text,perturbed_person,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type
42,Roger ducret,"roger ducret ( 2 april 1888 -- 8 january 1962 ) was a french fencer who competed at the 1920 , 1924 and 1928 olympics .<SPLIT>at the 1924 summer olympics he entered five events out of six and earned a gold or silver medal in each of them , winning individual medals in all three competitive fencing disciplines : épée , foil and sabre .<SPLIT>only one fencer in history did better -- nedo nadi won five gold medals at the 1920 summer olympics .<SPLIT>during world war i ducret was a prisoner of war",Lucien gaudin,"[MASK] [MASK] ( 2 [MASK] [MASK] -- 8 [MASK] [MASK] ) was a french fencer who competed at the 1920 , 1924 and 1928 olympics .<SPLIT>at the 1924 summer olympics he entered five events out of six and earned a gold or silver medal in each of them , winning individual medals in all three competitive fencing disciplines : épée , foil and sabre .<SPLIT>only one fencer in history did better -- nedo nadi won five gold medals at the 1920 summer olympics .<SPLIT>during world war i [MASK] was a prisoner of war",-17.011409759521484,1.1692613363265991,84,67617,84,697,Successful
43,Eduardo gonzález,"eduardo gonzález ( born november 9 , 1969 ) is a republican member of the florida house of representatives , representing the 111th district , which includes parts of miami and hialeah in northeastern miami-dade county , since 2012 , previously representing the 102nd district from 2006",Ray rodrigues,"[MASK] [MASK] ( born [MASK] 9 , [MASK] ) is a republican member of the florida house of representatives , representing the [MASK] district , which includes parts of miami and hialeah in northeastern miami-dade county , since [MASK] , previously representing the [MASK] district from [MASK]",-16.358121871948242,0.764293909072876,85,90622,85,500,Successful
44,Hassan mohammed,hassan mohammed ( born 20 january 1980 ) is a malaysian cricketer .<SPLIT>he played in the 2014 icc world cricket league division five tournament .<SPLIT>,Pavandeep singh,[MASK] [MASK] ( born [MASK] [MASK] [MASK] ) is a malaysian cricketer .<SPLIT>he played in the 2014 icc world cricket league division five tournament .<SPLIT>,-16.75399398803711,0.6888405680656433,86,71613,86,206,Successful
45,Sam crouser,"samuel crouser ( born december 31 , 1991 ) is an american javelin thrower .<SPLIT>he currently attends the university of oregon .<SPLIT>while a senior at gresham high school , crouser was named gatorade high school track and field athlete of the year 2010 .<SPLIT>on may 1 , 2010 , he set the national high school record at 244 ' 2 '' ( 74.42 m ) .<SPLIT>this was broken in 2012 by billy stanley of south park , pa. .<SPLIT>he competed javelin at the",Sam schwartzstein,"samuel [MASK] ( born [MASK] [MASK] , [MASK] ) is an american [MASK] [MASK] .<SPLIT>he currently attends the university of [MASK] .<SPLIT>while a senior at [MASK] high school , [MASK] was named gatorade high school track and field athlete of the year 2010 .<SPLIT>on may 1 , 2010 , he set the national high school record at 244 ' [MASK] '' ( 74.42 m ) .<SPLIT>this was broken in [MASK] by billy stanley of south park , pa. .<SPLIT>he competed [MASK] at the",-16.298458099365234,0.48267993330955505,87,16212,87,1070,Successful
46,Narden jaime espinosa,"narden jaime espinosa ( born august 6 , 1971 ) is a puerto rican politician affiliated with the popular democratic party ( ppd ) .<SPLIT>he has been a member of the puerto rico house of representatives since 2009 representing district 35",Gabriel rodríguez aguiló,"[MASK] [MASK] [MASK] ( born august [MASK] , [MASK] ) is a puerto rican politician affiliated with the popular [MASK] party ( [MASK] ) .<SPLIT>he has been a [MASK] of the puerto rico house of [MASK] since [MASK] representing [MASK] 35",-16.907608032226562,0.7403919100761414,88,42344,88,647,Successful
47,Sushil koirala . सुशील कोइराला,"sushil koirala ( nepali : सुशील कोइराला ) ( born 12 august 1939 ) is the incumbent prime minister of nepal since february 11 , 2014 .<SPLIT>he is also the president of the nepali congress party since 2010 .<SPLIT>koirala was elected as prime minister of nepal by the parliament on 10 february 2014 .<SPLIT>koirala joined the nepali congress in 1952 and served in various capacities prior to becoming its president in 2010",Sreelakshmi suresh,"[MASK] [MASK] ( [MASK] : सुशील कोइराला ) ( born [MASK] [MASK] [MASK] ) is [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] , [MASK] .<SPLIT>he is also [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] .<SPLIT>[MASK] was [MASK] as [MASK] [MASK] [MASK] [MASK] by [MASK] [MASK] on [MASK] [MASK] [MASK] .<SPLIT>[MASK] joined [MASK] [MASK] [MASK] in [MASK] and [MASK] in various [MASK] prior to [MASK] its [MASK] in [MASK]",-17.21501922607422,0.43855470418930054,89,123530,89,1896,Successful
48,Barry otto,barry otto ( born 1941 ) is an australian actor .<SPLIT>,Sachin joab,[MASK] [MASK] ( born [MASK] ) is an australian actor .<SPLIT>,-18.114051818847656,1.2208471298217773,90,35705,90,50,Successful
49,Yosef burg,"shlomo yosef burg ( , 31 january 1909 - 15 october 1999 ) was a german-born israeli politician .<SPLIT>in 1949 , he was elected to the first knesset , and served in many ministerial positions for the next 40 years .<SPLIT>he was one of the founders of the national religious party",Haim yosef zadok,"shlomo yosef [MASK] ( , 31 [MASK] [MASK] - [MASK] [MASK] [MASK] ) was a german-born israeli politician .<SPLIT>in [MASK] , he was elected to the first knesset , and served in many ministerial positions for the next 40 years .<SPLIT>he was one of the founders of the national religious party",-15.94882583618164,1.071622371673584,91,135158,91,505,Successful
50,Kava huihahau,"kava huihahau ( born 8 august 1982 ) is a tongan former international footballer who played as a defender .<SPLIT>between 2003 and 2007 , he won 10 caps for the tonga national football team",Pierluigi benedettini,"[MASK] [MASK] ( born 8 [MASK] [MASK] ) is a [MASK] former international footballer who played as a [MASK] .<SPLIT>between [MASK] and [MASK] , he won [MASK] caps for the [MASK] national football team",-17.25098991394043,0.7133510708808899,92,100763,92,557,Successful
51,Begziin yavuukhulan,"begziin yavuukhulan ( , 1929-1982 ) was a mongolian poet of the communist era that wrote in mongolian and russian .<SPLIT>",Nino dadeshkeliani,"[MASK] [MASK] ( , [MASK]-[MASK] ) was a [MASK] poet of the communist era that wrote in [MASK] and russian .<SPLIT>",-17.92852020263672,1.2081047296524048,93,2650,93,170,Successful
52,Jeff stein,"jeff stein ( born february 13 , 1944 ) is a columnist and at newsweek .<SPLIT>previously , he was the spytalk columnist and national security editor for congressional quarterlys website , cq politics , from 2002 -- 2009 .<SPLIT>he specializes in u.s. intelligence , military and foreign policy issues .<SPLIT>in addition to his work for cq , he has written three books and hundreds of news articles , opinion pieces and book reviews .<SPLIT>he has also made numerous",David sirota,"[MASK] [MASK] ( born [MASK] [MASK] , [MASK] ) is a columnist [MASK] at [MASK] .<SPLIT>previously , he was the [MASK] columnist [MASK] national security editor for congressional [MASK] website , [MASK] politics , from [MASK] -- [MASK] .<SPLIT>he specializes in u.s. [MASK] , military [MASK] foreign policy issues .<SPLIT>in addition to his work for [MASK] , he has written three books [MASK] hundreds of news articles , opinion pieces [MASK] book reviews .<SPLIT>he has also made numerous",-17.837892532348633,0.738388180732727,94,82998,94,1345,Successful
53,Judith amaechi,"dame judith obiajulu amaechi ( née nwankwo ; born 24 december 1970 ) is the wife of former rivers state governor chibuike amaechi .<SPLIT>she is head of the empowerment support initiative ( esi ) which campaigns against hiv/aids , advocates the rights of the women and children , and promotes gender equity and girl child education .<SPLIT>amaechi was born on 24 december 1970 in enugu ukwu , anambra state .<SPLIT>she attended federal government girls college , abuloma for her secondary education .<SPLIT>she then attended rivers state",Mary robinson,"dame [MASK] [MASK] [MASK] ( née [MASK] ; born [MASK] [MASK] [MASK] ) is the wife of former [MASK] state governor [MASK] [MASK] .<SPLIT>she is head of the empowerment support initiative ( esi ) which campaigns against hiv/aids , advocates the rights of the women and children , and promotes gender equity and girl child education .<SPLIT>[MASK] was born on [MASK] [MASK] [MASK] in [MASK] [MASK] , [MASK] state .<SPLIT>she attended federal government girls college , [MASK] for her secondary education .<SPLIT>she then attended [MASK] state",-18.016094207763672,1.0083571672439575,95,59074,95,1370,Successful
54,Fait-florian banser,"fait-florian banser ( born 20 february 1982 in perleberg ) is a retired german footballer .<SPLIT>banser made and scored on his professional debut for eintracht braunschweig during the opening round of fixtures of the inaugural 2008 -- 09 3 .<SPLIT>fußball-liga season away to fc erzgebirge aue .<SPLIT>after retiring , banser worked as executive director at vfb germania halberstadt until january 2014 .<SPLIT>",Hans-günter etterich,"[MASK]-[MASK] [MASK] ( born [MASK] [MASK] [MASK] in [MASK] ) is a retired german footballer .<SPLIT>[MASK] made and scored [MASK] his professional debut for [MASK] [MASK] during the opening round of fixtures of the inaugural [MASK] -- 09 3 .<SPLIT>fußball-liga season away to [MASK] erzgebirge aue .<SPLIT>after retiring , [MASK] worked as executive director at [MASK] [MASK] [MASK] until january 2014 .<SPLIT>",-17.51388168334961,0.5923929214477539,96,22700,96,1502,Successful
55,Simon mignolet,"simon luc hildebert mignolet ( ; born 6 march 1988 ) is a belgian professional footballer who plays as a goalkeeper for premier league club liverpool and the belgium national team .<SPLIT>mignolet started his career with belgian second division side sint-truiden in 2004 , and spent six years with the club , making 100 senior league appearances .<SPLIT>he moved to premier league side sunderland in june 2010 for # 2 million , spending three years with them and making 90 appearances , before moving to liverpool in june 2013 for # 9 million",Toby alderweireld,"[MASK] [MASK] hildebert [MASK] ( ; born [MASK] [MASK] [MASK] ) is a belgian professional footballer who plays as a [MASK] for premier league club [MASK] and the belgium national team .<SPLIT>[MASK] started his career with belgian second division side sint-truiden in [MASK] , and spent six years with the club , making 100 senior league appearances .<SPLIT>he moved to premier league side sunderland in june [MASK] for # [MASK] million , spending three years with them and making 90 appearances , before moving to [MASK] in june [MASK] for # 9 million",-15.49660873413086,0.6562758684158325,97,46645,97,1410,Successful
56,Alan lee,"alan lee ( born 20 august 1947 ) is an english book illustrator and movie conceptual designer .<SPLIT>he was born in middlesex , england , and studied at the ealing school of",Tony lee,"[MASK] lee ( born [MASK] [MASK] [MASK] ) is an english book [MASK] and movie [MASK] designer .<SPLIT>he was born in middlesex , england , and studied at the [MASK] school of",-16.371749877929688,0.5888283252716064,98,125537,98,349,Successful
57,Lorenzo bosisio,"lorenzo bosisio ( born 24 september 1944 ) is a retired italian road and track cyclist .<SPLIT>on the road he won a team bronze medal at the 1967 world championships .<SPLIT>next year he had his best achievements on track , winning an olympic bronze medal and a world title in the team pursuit , as well as a bronze medal in the individual pursuit at the world championships .<SPLIT>in 1969 bosisio turned professional and won a silver medal in the individual pursuit at the 1970 world championships .<SPLIT>he had little success on the road , and retired",Jan smyrak,"[MASK] [MASK] ( born [MASK] [MASK] [MASK] ) is a retired [MASK] road and track cyclist .<SPLIT>on the road he won a team bronze medal [MASK] the [MASK] world championships .<SPLIT>next year he had his best achievements on track , winning an olympic bronze medal and a world title in the team pursuit , as well as a bronze medal in the individual pursuit [MASK] the world championships .<SPLIT>in [MASK] [MASK] turned professional and won a silver medal in the individual pursuit [MASK] the [MASK] world championships .<SPLIT>he had little success on the road , and retired",-16.978221893310547,0.7465607523918152,99,114619,99,880,Successful
58,Phil fox,"phil fox ( born august 17 , 1985 ) is an american professional ice hockey player .<SPLIT>he is currently playing with the allen americans of the central hockey league ( chl ) .<SPLIT>fox played four years ( 2007-2011 ) of ncaa college hockey with the northern michigan wildcats men 's ice hockey team .<SPLIT>on february 22 , 2013 , after nearly two seasons in the chl , fox made his american hockey league debut playing with the houston aeros .<SPLIT>fox left the brahmas after his two seasons to join chl",Mark zengerle,"[MASK] [MASK] ( born [MASK] [MASK] , [MASK] ) is an american professional ice hockey player .<SPLIT>he is currently playing with the [MASK] [MASK] of the central hockey league ( [MASK] ) .<SPLIT>[MASK] played four years ( 2007-[MASK] ) of ncaa college hockey with the northern michigan wildcats men 's ice hockey team .<SPLIT>on february 22 , 2013 , after nearly two seasons in the [MASK] , [MASK] made his american hockey league debut playing with the [MASK] [MASK] .<SPLIT>[MASK] left the brahmas after his two seasons to join [MASK]",-17.06241226196289,0.6660684943199158,100,108007,100,1130,Successful
59,Daniel holloway,"vice admiral daniel p. holloway , united states navy , retired , is vice president of customer relations , huntington ingalls shipbuilding .<SPLIT>he is based at hii 's washington , d.c. , office .<SPLIT>he retired from the navy in 2011-12 , with his final post appearing to be commander , u.s. second fleet , and director , combined joint operations from the sea center of excellence .<SPLIT>it was announced on february 21 , 2012 , that he would become vice-president for customer relations for huntingdon",John j. donnelly,"[MASK] admiral [MASK] p. [MASK] , united states [MASK] , retired , is [MASK] president of customer relations , huntington ingalls [MASK] .<SPLIT>he is based at [MASK] 's washington , d.c. , office .<SPLIT>he retired from the [MASK] in [MASK]-[MASK] , with his final post appearing to be commander , u.s. second [MASK] , and director , combined joint operations from the sea center of excellence .<SPLIT>it was announced on [MASK] [MASK] , [MASK] , that he would become [MASK]-president for customer relations for huntingdon",-15.22654914855957,0.7386265993118286,101,43058,101,1318,Successful
60,Theresa weld,"theresa weld blanchard ( august 21 , 1893 ; brookline , massachusetts -- march 12 , 1978 ; brookline , massachusetts ) was an american figure skater who competed in the disciplines of single skating and pair skating .<SPLIT>her pairs partner was nathaniel niles .<SPLIT>as a singles skater , she won the gold medal at the u.s. figure skating championships six times and competed three times in the olympics , capturing a bronze medal in 1920 .<SPLIT>with niles , she won the national pairs title nine times and also",Skeeter werner walker,"[MASK] [MASK] [MASK] ( [MASK] [MASK] , [MASK] ; [MASK] , [MASK] -- [MASK] [MASK] , [MASK] ; [MASK] , [MASK] ) was an american figure skater who competed in the [MASK] of single skating and [MASK] skating .<SPLIT>her [MASK] partner was [MASK] [MASK] .<SPLIT>as a singles skater , she won the gold medal at the u.s. figure skating championships six times and competed three times in the olympics , [MASK] a bronze medal in [MASK] .<SPLIT>with [MASK] , she won the national [MASK] title nine times and also",-16.994848251342773,0.40429291129112244,102,473,102,1725,Successful
61,Tim moen,"tim moen is a firefighter , paramedic , business owner , filmmaker , volunteer and politician from canada .<SPLIT>he is the leader of the libertarian",Tim lambrinos,"tim [MASK] is a firefighter , paramedic , business owner , filmmaker , volunteer and politician from canada .<SPLIT>he is the leader of the libertarian",-14.667908668518066,1.1311291456222534,103,23695,103,22,Successful
62,Carroll kendall,"carroll dudley kendall ( august 9 , 1890 -- september 20 , 1975 ) , was a professional ice hockey player who played in various professional and amateur leagues , including the pacific coast hockey association and national hockey association .<SPLIT>amongst the teams he played with were the vancouver millionaires and ottawa senators .<SPLIT>he died",Lloyd cook,"[MASK] dudley [MASK] ( [MASK] [MASK] , [MASK] -- [MASK] [MASK] , [MASK] ) , was a professional ice hockey player who played in various professional and amateur leagues , including the pacific coast hockey association and national hockey association .<SPLIT>amongst the teams he played with were the [MASK] [MASK] and [MASK] [MASK] .<SPLIT>he died",-16.65511703491211,0.7063479423522949,104,94760,104,835,Successful
63,Lai man fei,"lai man fei ( , born 10 december 1988 in hong kong ) is a hong kong football player and he played for hong kong first division league side tsw pegasus .<SPLIT>his usual position is central defender .<SPLIT>he joined south china reserve team in 2006 and was promoted to the first team in the next year .<SPLIT>however , before the start of the 2007-08 season , he was sent to japan together with chan ka chun for overseas training with the u-19 team of yokohama f. marinos , the guest team of bma cup",Lai ka fai,"[MASK] [MASK] [MASK] ( , born [MASK] [MASK] [MASK] in hong kong ) is a hong kong football player and he played for hong kong first division league side [MASK] pegasus .<SPLIT>his usual position is central defender .<SPLIT>he joined south china reserve team in [MASK] and was promoted to the first team in the next year .<SPLIT>however , before the start of the [MASK]-08 season , he was sent to japan together with chan ka chun for overseas training with the u-19 team of yokohama f. marinos , the guest team of bma cup",-17.372446060180664,0.9942481517791748,105,139895,105,1102,Successful
64,Clarence chant,"clarence augustus chant ( may 31 , 1865 -- november 18 , 1956 ) was a canadian astronomer and physicist .<SPLIT>he was born in hagermans corners , ontario to christopher chant and elizabeth croft .<SPLIT>in 1882 he attended markham high school , where he demonstrated a mathematical ability .<SPLIT>after graduation he attended st. catherines collegiate institute and york county model school in toronto .<SPLIT>he left to work as an instructor in 1884 , and taught at maxwell , osprey township for the following three years .<SPLIT>by 1887",Austin scott,"[MASK] augustus [MASK] ( [MASK] [MASK] , [MASK] -- [MASK] [MASK] , [MASK] ) was a [MASK] astronomer and physicist .<SPLIT>he was born in [MASK] corners , [MASK] to christopher [MASK] and elizabeth croft .<SPLIT>in 1882 he attended markham high school , where he demonstrated a mathematical ability .<SPLIT>after graduation he attended st. catherines collegiate institute and york county model school in [MASK] .<SPLIT>he left to work as an instructor in 1884 , and taught at maxwell , osprey township for the following three years .<SPLIT>by 1887",-16.533266067504883,0.7248055338859558,106,114921,106,1387,Successful
65,Thuraya alarrayed ثريا العريض,"thuraya alarrayed :( ) is an arabic language saudi poet and writer she was born in 1948 , and received a bachelor 's degree from the college of beirut , in 1966 , and then an mba from american university of beirut in 1969 and phd from the university of north carolina , united states",Hélé béji,"[MASK] [MASK] :( ) is an arabic language saudi poet and writer she was born in 1948 , and received a bachelor 's degree from the college of beirut , in 1966 , and then an mba from american university of beirut in 1969 and phd from the university of north carolina , united states",-13.289731979370117,1.5745271444320679,107,142497,107,116,Successful
66,Erich p - hartstein,"erich p. hartstein , short `` e.h. '' , ( born 7 july 1925 ) is a german journalist and contributing editor .<SPLIT>from 1959 to 1989 he was head of the editorial department of the münchner stadtanzeiger",Herbert e. brekle,"[MASK] p. [MASK] , short `` e.h. '' , ( born [MASK] [MASK] [MASK] ) is a german [MASK] and [MASK] [MASK] .<SPLIT>from 1959 to 1989 he was head of the [MASK] department of the [MASK] [MASK]",-14.791935920715332,0.529795229434967,108,125687,108,626,Successful
67,Dr. bob brown,"robert james `` bob '' brown ( born 27 december 1944 ) is an australian former politician , medical doctor , environmentalist , former senator and former parliamentary leader of the australian greens .<SPLIT>brown was elected to the australian senate on the tasmanian greens ticket , joining with sitting greens western australia senator dee margetts to form the first group of australian greens senators following the 1996 federal election .<SPLIT>he was re-elected in 2001 and in 2007 .<SPLIT>he was the first openly gay member of the parliament of australia ,",Bob day,"robert [MASK] `` bob '' [MASK] ( born [MASK] [MASK] [MASK] ) is an australian former politician , medical doctor , environmentalist , former senator and former parliamentary leader [MASK] [MASK] australian [MASK] .<SPLIT>[MASK] was elected to [MASK] australian senate on [MASK] [MASK] [MASK] ticket , joining with sitting [MASK] western australia senator dee [MASK] to form [MASK] first group [MASK] australian [MASK] senators following [MASK] [MASK] federal election .<SPLIT>he was re-elected in [MASK] and in 2007 .<SPLIT>he was [MASK] first openly gay member [MASK] [MASK] parliament [MASK] australia ,",-16.549755096435547,0.578131914138794,109,46163,109,1249,Successful
68,The creeping nobodies,"the creeping nobodies were a canadian rock band formed in toronto , ontario in 2001 .<SPLIT>they played their final gig in 2009 .<SPLIT>the creeping nobodies began as a one-off performance for a tribute night to the uk band the fall , and were put together by derek westerholm .<SPLIT>the tribute night was held on september 21 , 2001 at the el mocambo club in toronto , and the band name `` the creeping nobodies '' came from the name of a fictitious band mentioned in some artwork on a fall record sleeve .<SPLIT>immediately",The city streets,"the [MASK] [MASK] were a canadian rock band formed in [MASK] , [MASK] in [MASK] .<SPLIT>they played their final gig in [MASK] .<SPLIT>the [MASK] [MASK] began as a one-off performance for a tribute night to the uk band the fall , and were put together by derek [MASK] .<SPLIT>the tribute night was held on september 21 , [MASK] at the el [MASK] club in [MASK] , and the band name `` the [MASK] [MASK] '' came from the name of a fictitious band mentioned in some artwork on a fall record sleeve .<SPLIT>immediately",-14.169393539428711,0.7441195845603943,110,120488,110,845,Successful
69,Changing faces,changing faces is an american female r&b duo that was popular from 1993 until 2000 .<SPLIT>the group consisted of members cassandra lucas and charisse rose .<SPLIT>,3rd avenue,changing [MASK] is an american female r&b duo that was popular from [MASK] until 2000 .<SPLIT>the group consisted of members [MASK] lucas and [MASK] rose .<SPLIT>,-14.43887996673584,1.0270081758499146,111,26066,111,171,Successful
70,Ogunboye iyanu,"ogunboye iyanu ezekiel ( born on june 26 , 1992 in lagos ) is a nigerian footballer ( striker ) currently playing for kuala lumpur fa in malaysia premier league",Peter taiye oladotun,"[MASK] [MASK] [MASK] ( born on [MASK] [MASK] , [MASK] in lagos ) is a nigerian footballer ( striker ) currently playing for [MASK] [MASK] [MASK] in malaysia premier league",-17.2294864654541,0.6536937355995178,112,23744,112,388,Successful
71,Frank scully,francis `` frank '' scully ( 28 october 1899 -- 5 may 1980 ) was an australian rules footballer who played with st kilda in the victorian football league ( vfl ) .<SPLIT>,Frank kirby,[MASK] `` frank '' [MASK] ( [MASK] [MASK] [MASK] -- [MASK] [MASK] [MASK] ) was an australian rules footballer who played with [MASK] [MASK] in the victorian football league ( vfl ) .<SPLIT>,-17.11119270324707,0.6795523762702942,113,79242,113,481,Successful
72,Sandy amerio,"sandy amerio ( born october 4 , 1973 ) is a film director , visual artist , researcher",Nico casavecchia,"[MASK] [MASK] ( born [MASK] [MASK] , [MASK] ) is a film director , visual artist , [MASK]",-17.76772689819336,0.7595699429512024,114,126624,114,147,Successful
73,Sanda thuriya ii,sanda thuriya ii arakanese pronunciation : ;) -- > was a king of the mrauk-u dynasty of arakan .<SPLIT>,Sanda wizaya,[MASK] [MASK] [MASK] arakanese pronunciation : ;) -- > was a king of the mrauk-u dynasty of arakan .<SPLIT>,-16.320323944091797,1.2864083051681519,115,138596,115,85,Successful
74,A. raja,andimuthu raja ( born 26 october 1963 ) is an indian politician from the dravida munnetra kazhagam ( dmk ) political party .<SPLIT>he was a member of the 15th lok sabha representing the nilgiris constituency of tamil nadu and had been elected to house for four times since 1996 .<SPLIT>raja is an advocate by profession and he did his masters from government law college in tiruchirappalli .<SPLIT>he is an important leader of the dmk party .<SPLIT>raja was born in velur in perambalur district,Panruti s. ramachandran,[MASK] [MASK] ( born [MASK] [MASK] [MASK] ) is an indian politician from the dravida [MASK] kazhagam ( dmk ) political party .<SPLIT>he was a member of the 15th lok sabha representing the nilgiris constituency of tamil nadu and had been elected to house for four times since 1996 .<SPLIT>[MASK] is an advocate by profession and he did his masters from government law college in tiruchirappalli .<SPLIT>he is an important leader of the dmk party .<SPLIT>[MASK] was born in [MASK] in [MASK] district,-14.757308006286621,1.1142363548278809,116,79279,116,860,Successful
75,Trude harstad,trude harstad ( born 17 july 1974 ) is a former norwegian biathlete .<SPLIT>,Ola wærhaug,[MASK] [MASK] ( born 17 [MASK] [MASK] ) is a former norwegian biathlete .<SPLIT>,-16.85363006591797,1.180084228515625,117,96596,117,87,Successful
76,Matt fleckenstein,"matt fleckenstein is an american television writer he created and is executive producer of nickelodeon 's nicky , ricky , dicky & dawn .<SPLIT>he has written two episodes for the animated sitcom `` family guy '' , `` brian goes back to college '' ( 2005 ) and `` fox-y lady '' ( 2009 ) .<SPLIT>prior to that , he worked as a writing assistant on the series .<SPLIT>his other television writing credits include `` wordgirl '' and the dan schneider-produced series `` drake & josh ''",Jeff martin,"[MASK] [MASK] is an american [MASK] writer he created and is [MASK] producer of nickelodeon 's nicky , ricky , dicky & dawn .<SPLIT>he has written two episodes for the animated sitcom `` family guy '' , `` brian goes back to college '' ( 2005 ) and `` fox-y lady '' ( 2009 ) .<SPLIT>prior to that , he worked as a writing assistant on the series .<SPLIT>his other [MASK] writing credits include `` [MASK] '' and the dan schneider-produced series `` drake & josh ''",-15.840322494506836,0.6766620874404907,118,78818,118,566,Successful
77,Sir lester bird,"sir lester bryant bird , knh ( born 21 february 1938 ) was the second prime minister of antigua and barbuda from 1994 to 2004 and a well-known athlete .<SPLIT>he was chairman of the antigua labour party ( alp ) from 1971 to 1983 , then became prime minister when his father , sir vere bird , the previous prime minister",Sir donald mckinnon,"[MASK] [MASK] bryant [MASK] , [MASK] ( born [MASK] [MASK] [MASK] ) was the second prime minister of [MASK] and [MASK] from [MASK] to [MASK] and a well-known athlete .<SPLIT>he was chairman of the [MASK] labour party ( alp ) from 1971 to [MASK] , then became prime minister when his father , [MASK] [MASK] [MASK] , the previous prime minister",-17.65753746032715,0.7299837470054626,119,105125,119,945,Successful
78,Patrick kennedy,"patrick bouvier kennedy ( august 7 , 1963 -- august 9 , 1963 ) was the last child of united states president john f. kennedy and first lady jacqueline bouvier kennedy .<SPLIT>he was the brother of caroline and john jr.",Letitia tyler,"[MASK] [MASK] [MASK] ( [MASK] [MASK] , [MASK] -- [MASK] [MASK] , [MASK] ) was the last child of united states president john f. [MASK] and first lady [MASK] [MASK] [MASK] .<SPLIT>he was the brother of caroline and john jr.",-18.010467529296875,0.7357603311538696,120,110919,120,380,Successful
79,H.j. jones,"herbert john jones ( may 21 , 1871 - july 26 , 1966 ) was the fourth mayor of the canadian village of elkhorn .<SPLIT>born in goderich , ontario , jones went west in 1888 settling at douglas , manitoba .<SPLIT>he worked as a farm labourer until moving to elkhorn in 1900 where he became buyer for the lake of the woods milling company elevator .<SPLIT>he married mary ellen mcgoley on april 3 , 1907 , in winnipeg and had three children .<SPLIT>jones",John matheson mccorkindale,"herbert john [MASK] ( [MASK] [MASK] , [MASK] - july [MASK] , 1966 ) was the fourth mayor of the canadian village of [MASK] .<SPLIT>born in [MASK] , ontario , [MASK] went west in [MASK] settling at douglas , manitoba .<SPLIT>he worked as a farm labourer until moving to [MASK] in [MASK] where he became buyer for the lake of the woods milling company elevator .<SPLIT>he married mary ellen [MASK] on [MASK] [MASK] , [MASK] , in winnipeg and had three children .<SPLIT>[MASK]",-13.13636589050293,0.781396746635437,121,66134,121,1445,Successful
80,John uzzell edwards,john uzzell edwards ( 10 october 1934 -- 5 march 2014 ) was a welsh painter .<SPLIT>he was also the father of artist charles uzzell edwards .<SPLIT>,Johann peter hasenclever,john [MASK] [MASK] ( [MASK] [MASK] [MASK] -- [MASK] [MASK] [MASK] ) was a [MASK] painter .<SPLIT>he was also the father of artist charles [MASK] [MASK] .<SPLIT>,-17.51018524169922,0.7159431576728821,122,103730,122,320,Successful
81,Billy hughes,"everette ishmael `` billy '' hughes ( september 14 , 1908 -- may 6 , 1995 ) was a western swing musician and songwriter .<SPLIT>born in sallisaw , oklahoma , he left for california during the okie exodus of the 1930s .<SPLIT>billy hughes and his buccaroos performed during the 1940s and early 50s .<SPLIT>he also owned an independent recording company , fargo records .<SPLIT>as a writer he is best known for `` tennessee saturday night '' which was recorded by red foley",Jack guthrie,"[MASK] [MASK] `` [MASK] '' [MASK] ( [MASK] [MASK] , [MASK] -- [MASK] [MASK] , [MASK] ) was a western swing musician and songwriter .<SPLIT>born in [MASK] , oklahoma , he left for california during the okie exodus of the 1930s .<SPLIT>[MASK] [MASK] and his [MASK] performed during the 1940s and early 50s .<SPLIT>he also owned an independent recording company , fargo records .<SPLIT>as a writer he is best known for `` tennessee saturday night '' which was recorded by red foley",-17.65582847595215,0.7481813430786133,123,19315,123,1341,Successful
82,Linnaeus neal hines,"linnaeus neal hines ( february 12 , 1871 -- july 14 , 1936 ) is best known as being a former president of indiana state university from 1921 to 1934 and its eastern division , later known as ball state university from 1921 to 1924 .<SPLIT>he was also the indiana superintendent of public instruction from 1919 to",William woods parsons,"[MASK] [MASK] [MASK] ( [MASK] [MASK] , [MASK] -- [MASK] [MASK] , [MASK] ) is best known as being a former president of indiana state university from [MASK] to 1934 and its eastern division , later known as ball state university from [MASK] to [MASK] .<SPLIT>he was also the indiana superintendent of public instruction from 1919 to",-16.58696937561035,0.6483960747718811,124,82615,124,815,Successful
